TIC ID,RA,Dec
148415949,230.3430049,-40.64751327
148478039,230.3224578,-38.83289836
148480904,230.3753956,-38.21869194
148497855,163.7716166,-6.478432026
148523092,265.7107393,-41.179057
148612197,165.3123712,-9.771816005
148643421,230.7888648,-36.85857657
148691985,231.0251326,-39.90930356
148822705,231.1875677,-39.71025051
148833828,231.2486747,-40.21653206
148898114,231.3046737,-38.90583658
148898490,231.3342051,-38.73357787
148899733,231.2768067,-38.16923647
148959911,231.5593962,-41.47635013
149010208,3.394101053,-31.33439593
149011346,3.742758401,-34.90422402
149018345,3.842778599,-32.04526772
149019524,4.036947028,-31.44639254
149020199,4.175269273,-32.68843301
149022647,231.1842287,-45.38004625
149030773,231.2966221,-47.21743467
149109125,231.6538136,-41.38621491
149126400,81.02419896,-63.02793458
149179763,81.69995761,-65.28994287
149219496,82.32217754,-62.3142555
149250753,82.56613856,-63.9276835
149301575,82.97944402,-60.47711615
149302744,83.38231672,-62.10912294
149304313,83.24821746,-64.22753063
149346418,83.40630222,-62.48981197
149347992,83.73930421,-61.17604886
149349867,83.78367971,-64.11657409
149389419,83.99606765,-63.92650166
149394317,84.2753567,-64.46432567
149450435,85.08381763,-60.91769691
149539158,86.01858199,-59.94606122
149542947,86.19320547,-65.73550725
149572298,86.44171143,-61.66013032
149585119,232.9960737,-40.63546687
149601126,86.85078335,-60.52140839
149601557,87.28250849,-60.49853276
149603524,87.13997409,-63.98844079
149630160,87.40191186,-60.67629345
149764390,130.4595819,-5.610772181
149768287,130.5390365,-3.049920463
149770632,233.3513504,-40.4908501
149787261,130.6541381,-4.410224922
149788158,130.7368334,-2.498067722
149807407,233.5071187,-40.06643369
149837207,352.0028886,-35.5444827
149842501,135.3804571,-4.456010121
149844355,135.4916136,-0.482671278
149845414,135.5458661,-3.4207695
149861542,62.90084925,-20.35615436
149988523,90.53889727,-60.09683044
149989864,90.4455429,-63.05080287
149990841,90.66251819,-64.81954807
150030205,90.98360774,-60.66631985
150063444,91.20058539,-60.19411687
150098777,91.76419262,-62.15456766
150098860,91.79986213,-61.99691543
150110391,92.81242944,-65.58941533
150151262,92.93613709,-65.82597211
150167117,93.41367879,-62.21982221
150247134,94.16747847,-62.64855259
150271680,94.75439348,-63.86451757
150274386,94.99942454,-61.32961547
150299840,95.24180573,-60.9559082
150320610,95.619365,-63.697639
150320620,95.75606133,-63.68313375
150322340,95.62892168,-60.2186509
150357404,96.2324867,-63.82814338
150357613,96.11084327,-63.4290062
150359260,96.05767595,-60.28132258
150392584,96.63814585,-60.5572965
150393390,96.80029815,-60.7285773
150428135,97.09678659,-65.57931155
150428703,97.16650732,-64.59645752
150430484,97.14324506,-61.15048678
150431920,97.41751334,-61.24199841
150437346,97.32076274,-65.33778042
150437899,97.51254651,-65.56823975
150442264,97.79432917,-61.87954209
150531994,266.1294119,-39.99347672
150547637,266.0235861,-38.80573196
151515712,87.39219759,-44.87539485
151587925,88.3452134,-42.92132915
151681127,166.889032,-40.20695806
151763892,167.5891919,-36.09516913
151825527,167.9903888,-39.32779334
151920165,168.5638926,-37.91013513
151941232,168.8719129,-41.05719228
151959065,168.9985142,-36.45940317
152022381,169.2212913,-38.39874295
152025698,169.3000298,-38.01436585
152061708,169.4286119,-36.53423337
152087791,0.739536554,-20.04588386
152147232,169.9096602,-39.46211762
152225810,312.4919865,-33.77972151
152272693,328.9818284,-30.60592113
152281576,170.8028897,-36.16476302
152315703,170.9667324,-40.50915071
152371331,65.380449,-25.728541
152373997,74.98223897,-12.53741211
152385559,232.3511278,-46.7327035
152393175,171.3727225,-36.06306108
152395748,171.3879044,-37.74757582
152466390,171.6345345,-36.88333106
152467154,171.7988347,-36.07042381
152471978,61.85517337,-42.91677901
152476657,62.61606656,-45.8982154
152477624,62.71072243,-41.99359672
152477897,62.72413207,-43.24723885
152503208,63.13172205,-44.36823602
152563846,172.2283597,-38.10727753
152569268,172.3791904,-40.60968347
152590034,64.81956801,-44.26791409
152597296,172.4256199,-38.45687414
152624787,304.1102008,-35.19846582
152714791,304.628833,-30.64878737
152800085,343.5446728,-36.2876993
152809690,343.8121041,-36.38857558
152819773,343.9765744,-41.09675562
152867947,337.055273,-39.08919015
152972531,48.10779713,-44.419774
153027658,48.72628378,-44.96175617
153065527,49.26240039,-42.24237171
153066978,49.36079941,-47.75169309
153077621,49.66023409,-42.64235631
153078576,49.74647731,-46.45760215
153723304,66.07004898,-47.11168229
153725546,66.32966579,-44.16089579
153797277,66.77485409,-46.94749262
153798602,67.03943344,-41.95983436
153835092,67.33369215,-46.51527016
153836249,67.70874791,-44.95374911
154618248,345.7789014,-33.5003909
154842794,345.8742356,-34.74941185
154842979,345.9343465,-30.44484811
155315739,346.4668158,-35.85307166
155419920,233.3860101,-42.10053649
155776548,347.273168,-30.13392906
155895864,4.031903632,-48.55581683
155913741,4.895401634,-50.42942503
155940286,5.588676373,-50.99248574
155942035,5.932034432,-49.35776565
155985198,7.179693858,-50.53285781
155986102,7.329892694,-50.14012947
155991217,7.60869497,-48.21477752
155995204,7.658546076,-52.04937543
155996406,7.854091668,-48.80352109
156002449,8.481895248,-50.72928714
156003229,8.615965423,-52.37309166
156016136,8.923837031,-50.31697801
156016477,8.921566754,-48.00090806
156075294,10.59463809,-48.29356876
156084350,11.24975876,-53.71489366
156351295,86.71722472,9.522339415
156425592,87.00097222,6.454155207
156887426,99.01129641,-45.28064497
156987351,99.58141807,-47.61386025
157010088,100.2061168,-47.67469466
157140074,175.4331114,-32.49940111
157213708,175.8162767,-30.07315631
157230659,176.2500394,-35.6405937
157266693,176.6285046,-33.86005658
157321602,176.7793755,-35.90685731
157324520,176.8158656,-30.28651039
157701844,172.2176219,-16.59483165
157733188,172.4903244,-17.76921242
158060596,280.3375788,-50.4726564
158064206,280.3778324,-48.09468827
158092259,90.76322969,-43.02717085
158111564,91.11849804,-45.03660278
158111591,91.16708536,-45.07892689
158158265,281.7462812,-50.09463409
158297421,287.4843766,-49.66496345
158342117,288.7532638,-48.96264454
158381418,163.5749563,-36.27106655
158442384,289.1528341,-52.43781227
158507202,294.8694223,-52.85661065
158535249,19.83511971,-53.6363667
158543228,164.1793791,-37.13776448
158549631,20.35258712,-50.93693656
158588995,164.5874378,-36.85809294
158622711,22.58099132,-52.49355996
158623531,24.16810887,-50.65917138
158637830,24.70229603,-53.43890126
158696540,86.8897687,2.906753778
158697949,86.90516488,4.382957052
158741976,165.5033034,-37.83347312
158747617,165.5577121,-41.11414213
158821112,87.55443963,4.423404663
158867386,87.62513527,2.024701471
158978373,218.6582076,-40.73982816
159026879,88.11016104,1.855139479
159043143,218.8811654,-41.51744408
159149812,219.1004328,-39.59741692
159150734,219.1838853,-40.21158048
159262969,219.5683294,-40.75103667
159265989,219.580725,-38.79418695
159495863,220.2557928,-36.13485812
159589603,220.4899709,-37.79349668
159670453,318.0571375,-40.26936156
159672173,318.2627854,-39.42492249
159690250,318.3290071,-36.4235283
159732098,318.8099494,-40.50606511
159734053,318.9449358,-36.21071076
159746875,319.3136187,-38.86736428
159825551,221.2840656,-38.75470797
159834975,320.1901067,-40.80958486
159895008,48.31571805,-41.37982635
159897819,48.86141552,-39.76205461
159951311,49.56226473,-41.30212903
159989004,50.65438345,-36.75197331
159994000,221.7712348,-38.29063482
160003961,50.82664666,-40.45355796
160004025,50.90276054,-40.21125423
160032706,16.94938155,-41.48690129
160037058,336.7092795,-39.78928343
160037874,339.1220929,-40.5827053
160061147,222.1585201,-36.63469479
160070136,345.9271654,-40.81704053
160070294,345.9984981,-41.47889485
160074939,346.3190895,-36.9455321
160112211,359.49716,-38.95389215
160148385,1.046406972,-47.36064526
160180244,79.0419094,-41.24920189
160180298,79.12941314,-41.44760339
160196569,27.58409023,-47.8163908
160220653,27.86059107,-45.47111459
160222069,28.07755347,-43.04759238
160263922,28.41141528,-46.30265074
160266380,88.48996883,-19.63880309
160328683,91.19619621,-32.58024049
160330452,91.36324431,-35.51364626
160347548,91.43742249,-33.18751598
160442729,223.1358819,-38.86158554
160444291,223.2128054,-37.80316264
160476088,226.8542251,-45.15957916
160522555,189.4738288,-49.11517128
160527775,189.4256811,-48.54130832
160578764,223.6587147,-38.74454027
160630615,227.210863,-45.2798457
160704414,227.1633236,-42.86792182
160708862,227.2703877,-42.70494142
160930264,276.0417696,-51.03661306
160991902,276.1380739,-49.65287813
161032923,276.3702242,-52.21427348
161052103,227.8831132,-45.27919533
161052108,227.8950135,-45.27745973
161153072,338.8879417,-51.60396342
161156159,190.1324581,-48.74090445
161167878,339.1624168,-48.30604939
161169240,339.3573232,-53.31877722
161172103,339.7850058,-52.69197139
161173191,339.8676265,-50.68147073
161176007,340.2626964,-51.4588432
161198040,227.9598502,-46.75171636
161223358,340.9770129,-53.42835522
161263740,341.4078452,-53.50012235
161265414,341.5334762,-48.97882288
161265576,341.617887,-49.68578948
161267453,341.6731768,-51.0502033
161270578,342.1387366,-51.31684945
161299119,241.2875672,-46.56561966
161314759,343.4080509,-48.59828462
161383245,345.2815794,-50.9500299
161383683,345.2199907,-52.75413071
161441781,346.1651161,-53.96490697
161477033,73.26097476,-45.54069524
161477836,73.14750422,-43.06054511
161479081,73.36913351,-45.03469569
161568891,74.4319058,-47.0215803
161613197,75.23545033,-42.00302638
161636895,75.75868208,-42.49791139
161738745,190.1581768,-48.14075589
161739042,190.379276,-48.959736
161786114,241.6227644,-45.17324055
162092833,168.3111885,-44.37221839
162208836,168.7255027,-43.73370283
162246865,168.8716096,-44.42888194
162261928,169.1159369,-45.88000969
162362398,169.4144966,-44.01712448
162397998,190.6477155,-48.81310716
162443971,241.8064018,-42.06961307
162484935,169.838143,-45.09327512
162620529,170.330184,-44.3080468
162626006,170.5962891,-44.64592172
162683152,170.684574,-42.94800993
162695785,190.7205029,-53.68830119
162729620,170.8898836,-45.64705973
162798862,170.9844241,-44.67271441
162802706,171.0918912,-42.6690976
162802770,171.1305623,-42.73209711
162922904,171.8451038,-44.08869372
163024899,172.1461578,-42.67420697
163030461,172.1084234,-45.01644974
163081394,172.231617,-43.47925171
163089822,172.5030838,-44.69073849
163252251,172.8980926,-44.73846468
163260812,173.1378962,-46.31528331
163262555,173.0748035,-47.49650091
163353565,173.2701333,-44.77056884
163449603,173.8053389,-47.37258021
163450908,173.9816022,-47.64163913
163486329,173.9043237,-47.16828273
163621376,174.391618,-47.7472873
163653342,191.3479087,-48.17052108
164293200,191.6904769,-49.26834224
164344772,243.2466724,-46.81115252
164682222,24.71578546,-21.27538502
164696103,24.97411614,-22.91339124
164720678,25.64902672,-20.17256803
164767175,26.20964833,-18.40090771
164772696,26.91180705,-20.8451731
165064829,322.3076983,-41.41592288
165109591,323.0244826,-41.17931228
165145322,46.64036666,-39.78010333
165152656,91.67097099,-42.29877351
165186105,91.75788299,-45.09150864
165189818,91.97025039,-42.15404133
165193011,47.99044005,-39.36582331
165201455,56.30037612,-41.30983065
165202476,56.28986343,-39.06308478
165207274,92.14428833,-44.35621061
165218220,56.95674764,-36.10580543
165290320,178.9782089,-39.68951635
165317334,179.2636082,-38.10471524
165323000,179.4293787,-37.65062497
165377279,179.5845196,-40.94726321
165667705,203.8467064,-38.28397967
165827520,204.393082,-37.18338646
165880227,1.366746209,-42.88738808
165898206,204.9201787,-39.74758562
165898498,204.9522834,-40.05170735
165904594,192.4647609,-50.3238532
165909249,192.5811871,-48.45954921
166142430,205.7291614,-41.40109035
166145361,205.9228616,-40.04145317
166184426,206.1042355,-40.33671265
166184428,206.1061571,-40.3376477
166220082,295.1920042,-49.42039498
166236309,192.741158,-52.78742939
166242494,192.8173982,-52.8105518
166284611,295.6395105,-50.66759739
166310851,206.7347979,-36.2519323
166425461,298.556311,-49.46174799
166445059,207.3430733,-40.51527817
166447153,207.3761432,-41.68771199
166467008,298.8696542,-53.94723094
166495921,305.0275438,-48.1295074
166500725,305.0595034,-50.70318838
166522095,207.424755,-36.60680156
166527623,207.5261651,-40.83579952
166563438,193.0226361,-48.09427542
166576067,207.9020633,-36.43327931
166578055,305.4216393,-50.7764951
166578417,305.4209839,-49.99941698
166580852,312.87521,-51.60818203
166628329,313.6462815,-50.72734183
166654885,314.0354143,-53.88266487
166671025,34.4036225,-52.86778607
166697854,35.73734376,-53.07022824
166698220,35.72781358,-51.09212751
166700241,55.56209327,-31.93836002
166713077,55.79179465,-31.01927544
166739520,36.77540719,-50.28453119
166745012,37.04485343,-50.3027205
166762313,56.75353848,-30.05526646
166762338,56.83323379,-29.9017273
166762393,56.98350299,-30.16788353
166778944,57.5158974,-31.09418353
166779441,57.56901721,-32.28538625
166787777,38.47752117,-51.0935039
166790495,57.64459218,-30.68995977
166808854,39.35161679,-52.54303144
166833382,58.41228407,-34.73229975
166833457,58.42883598,-34.32821821
166834768,58.61614763,-31.34488936
166836920,39.8976814,-50.00802177
166851829,40.35787345,-52.36284245
166853853,40.63944368,-50.80029339
166932528,60.16939577,-30.49070572
167009792,95.10168311,-66.40069704
167085203,95.72561906,-66.2731548
167088607,95.65948307,-69.98404325
167121012,95.99300472,-68.60089413
167126852,96.36929698,-69.6902988
167215719,193.1024534,-53.82993226
167303382,97.98639225,-68.70986352
167304735,97.75461611,-66.87068566
167342439,98.72975778,-67.53722555
167415965,99.46071647,-70.93261329
167418898,99.60951524,-67.65617318
167418903,99.62083118,-67.64897766
167449196,215.7162439,-39.6239895
167452509,33.47314291,-9.064630971
167458584,17.8220663,-13.50327818
167480388,215.7593309,-39.51182733
167533895,193.2787686,-48.94331909
167554964,101.1842226,-61.22423178
167572319,101.3552938,-65.04423831
167573692,101.5690233,-62.34780054
167597352,216.2194367,-38.01438058
167600516,102.0215748,-65.62371873
167602316,102.0470783,-61.94014912
167654347,102.5405767,-63.46577385
167656187,102.5042312,-60.24914417
167661160,79.70898318,-36.03778532
167714124,80.42127869,-38.65680735
167714792,80.455326,-36.67383324
167719618,103.0935128,-65.09738816
167720039,103.4345352,-65.91387916
167720788,103.4027977,-64.43745424
167745419,80.91197976,-37.33668509
167746181,80.85010347,-39.67841784
167754523,104.1816466,-60.68698827
167813113,104.7804532,-60.84203292
167837191,162.9052336,-21.25007816
167904450,151.5228202,-29.11869923
167905035,151.7083195,-29.96626111
168141109,153.0118843,-28.60597627
168158622,153.1783223,-29.16884572
168160866,153.3310359,-27.02889076
168281028,154.2711651,-25.27626579
168346285,154.531622,-28.99199848
168381887,166.3329425,-27.29361059
168384614,166.4898754,-27.28785235
168384845,166.4799193,-27.76835206
168405330,166.5347699,-25.01454266
168407694,166.6618872,-28.72757495
168449943,166.8410351,-27.21835692
168727902,62.51414381,-34.49766489
168751223,62.67134548,-32.99252592
